player_name,stochastic,memory_depth,mean_score,std_score,mean_score_diff,std_score_diff,mean_first_defection,round_1,round_2,round_3,round_4,round_5,round_6,round_7,round_8,round_9,round_10,C_prob,CC,CD,DC,DD,CCCC,CCCD,CCDC,CCDD,CDCC,CDCD,CDDC,CDDD,DCCC,DCCD,DCDC,DCDD,DDCC,DDCD,DDDC,DDDD,CC_pct,CD_pct,DC_pct,DD_pct,CCCC_pct,CCCD_pct,CCDC_pct,CCDD_pct,CDCC_pct,CDCD_pct,CDDC_pct,CDDD_pct,DCCC_pct,DCCD_pct,DCDC_pct,DCDD_pct,DDCC_pct,DDCD_pct,DDDC_pct,DDDD_pct,tournament_score_mean,tournament_score_std,tournament_win_mean,tournament_win_std
ZD-SET-2,True,1,2.16270056122,1.04108043886,0.150692602041,1.04902424227,3.301040816326531,1.0,0.652765306122,0.609102040816,0.556683673469,0.536346938776,0.516867346939,0.501408163265,0.494693877551,0.482387755102,0.470775510204,0.43990989795918367,0.7498072097639021,0.2502361233864375,0.5002868232290064,0.2502255063795458,0.7499005071362964,0.24941420749814402,0.5008845955509141,0.24858575413411657,0.7497815431119512,0.2502656483161541,0.4991898256594769,0.2502370761462952,0.7494993844034974,0.2505534873804877,0.5009196524324954,0.2505752563181513,0.751041875089324,0.2502827688728025,0.499119002954378,0.2502121231299808,0.27767470003076605,0.9999995800132042,0.5426518459161956,0.5087890056073936,0.22088526381404033,0.02680887032017397,0.06864387176399371,0.006094435757016136,0.04630755802127133,0.026868996083281797,0.0426504677137802,0.19892819719564309,0.09570589545649345,0.059254569319504166,0.13213318641415206,0.12242842801276133,0.013417031818892753,0.15110219841526923,0.08380203241346876,0.9999997312732151,2.16247061856,0.0353156569263,99.18,4.27172096467
ZD-GTFT-2,True,1,2.73702913265,0.547842624801,-0.134222704082,0.280327954158,115.54144897959183,1.0,0.834010204082,0.881775510204,0.845397959184,0.903969387755,0.860540816327,0.893989795918,0.881683673469,0.905520408163,0.863551020408,0.8883269897959184,1.0,0.12461401314987235,1.0,0.24992993080212894,1.0,0.1247663232363297,NA,NA,1.0,0.1250786658275645,1.0,0.25086922132217965,1.0,0.12434162156950186,NA,NA,1.0,0.12448325030618879,1.0,0.24932436386305037,0.8206871602912522,0.6228644257032574,0.9999977016456375,0.39383066166581665,0.8247099173410268,0.1990223735131435,0.0,0.0,0.02683567017917445,0.024081756010515355,0.9999961692633881,0.38475380401685977,0.18675661217704068,0.16483309863901646,0.0,0.0,0.09479636111037033,0.16557713646452382,0.2200885665090533,0.04315393733250876,2.73374948454,0.025245974141,0.0,0.0
ZD-GEN-2,True,1,2.70949173469,0.581873116151,-0.150691581633,0.318400398566,125.19610204081633,1.0,0.916724489796,0.896408163265,0.879785714286,0.870673469388,0.86956122449,0.866887755102,0.880224489796,0.878265306122,0.878153061224,0.8819649489795919,1.0,0.5619785852399275,0.5011646415950749,0.12476700634743514,1.0,0.5621364019801913,NA,NA,1.0,0.5622020333648869,0.502057747984226,0.12443375261192968,1.0,0.5599852796859667,0.5006785070457286,0.12574942827121577,1.0,0.5622034760592042,0.5007009029563604,0.12477548730538367,0.8160003589375449,0.6469837901514764,0.999997282714321,0.4455392410183422,0.8365122424734112,0.2634099694625577,0.0,0.0,0.10495788884566397,0.1525615286085563,0.9999876026506245,0.3969947922505027,0.15145970078083018,0.06927772679708531,0.239751168120225,0.0847667371136047,0.10750431663727186,0.12862420516243062,0.4305499140200308,0.061087662337662336,2.70724948454,0.0292862425112,7.6,3.35857112475
ZD-Extort-4,True,1,2.05564785714,1.14531449681,0.774435969388,0.868670742667,2.3404795918367345,1.0,0.523846938776,0.486142857143,0.392408163265,0.365581632653,0.326234693878,0.297336734694,0.284091836735,0.263673469388,0.242469387755,0.2002069387755102,0.6468965585998241,0.0,0.47055091708355545,0.0,0.6471410937583857,0.0,0.46979512101123055,0.0,NA,NA,0.46948221224630826,0.0,0.6465614946756285,0.0,0.47151363024042037,0.0,NA,NA,0.4703411578274703,0.0,0.1645836837247462,0.9999975046994519,0.8423878919989919,0.7290657488341677,0.10352218742742579,0.0126103914520189,0.053487985462637874,0.009593206816100304,0.0,0.0,0.01998675530818388,0.023916402030386214,0.07952442565415926,0.03229741960951107,0.10027397668921655,0.046724530100349486,0.0,0.0,0.07144315480874402,0.9999999493529267,2.06506546392,0.0276200457676,159.42,4.3570173284
ZD-Extort-2 v2,True,1,2.05211117347,1.00637787277,0.496776785714,0.537667593636,6.296173469387755,1.0,0.792244897959,0.710214285714,0.644857142857,0.600367346939,0.569591836735,0.540040816327,0.522989795918,0.498346938776,0.476142857143,0.3054616326530612,0.8749665416052079,0.4378891233005157,0.37491168039134587,0.0,0.8749381999788984,0.43789726651612865,0.374557593376127,0.0,0.8768145685792744,0.4370278911257334,0.3758497517579134,0.0,0.8746425236663652,0.43853091764349894,0.3748769386163425,0.0,NA,NA,0.37496975785783115,0.0,0.2618751410111783,0.9999979200897473,0.7659652013264632,0.7467427762802167,0.4466382449513181,0.07311414400556715,0.4368790433381382,0.06458410138739369,0.03401939866710149,0.04056479061684205,0.9999851610555122,0.027019009364090272,0.17188094371831764,0.08040182957729307,0.3762192262698699,0.6854486361375786,0.0,0.0,0.35259871408880883,0.5133106060606061,2.06659793814,0.0321935060247,158.96,5.58913231191
ZD-Extort-2,True,1,2.05350607143,1.00107753786,0.493956632653,0.541093335867,7.064561224489796,1.0,0.814469387755,0.730448979592,0.665969387755,0.617040816327,0.585653061224,0.554530612245,0.537397959184,0.514540816327,0.492255102041,0.30735954081632655,0.8888375984984349,0.5004092172661464,0.3331619006213326,0.0,0.8887795930076812,0.5005743332645103,0.33352706000778704,0.0,0.8890854525351445,0.5012457211721317,0.3340923792144138,0.0,0.8891825604092145,0.49954515561191337,0.3332225315334919,0.0,NA,NA,0.33254476334671845,0.0,0.2639300071787509,0.9999979106590149,0.7656607991681921,0.7471968370516735,0.9999996998498086,0.04152617070665076,0.05851703357075378,0.006142420353365005,0.03867319863014149,0.012059420737992167,0.022446968513526306,0.01215863390777297,0.08404008162196462,0.03492859873730957,0.1911234926187536,0.10811393216557559,0.0,0.0,0.12927774883317356,0.5248627040202026,2.06486546392,0.0333488653769,159.28,6.07631467256
Win-Stay Lose-Shift,False,1,2.66233507211,0.867494255322,0.163879832771,1.24877708068,113.00717346938775,1.0,0.810653061224,0.801724489796,0.858887755102,0.833683673469,0.819071428571,0.823428571429,0.832908163265,0.788204081633,0.807214285714,0.771149387755102,1.0,0.0,0.0,1.0,1.0,0.0,NA,NA,NA,NA,0.0,1.0,NA,NA,0.0,1.0,1.0,0.0,NA,NA,0.6629370320992719,0.9999992848736938,0.5292964666790284,0.31763305962867966,0.6434635126777984,0.054911407256029936,0.0,0.0,0.0,0.0,0.9999972544434989,0.3791620285650296,0.0,0.0,0.3161677327892542,0.4965219487864487,0.17737953931322953,0.26197471669331385,0.0,0.0,2.69899123711,0.0203150447816,24.96,1.03846039886
Two Tits For Tat,False,2,2.38607931881,0.852557924198,0.195846118441,0.468187340415,113.0443163265306,1.0,0.81087755102,0.733540816327,0.744755102041,0.728673469388,0.743602040816,0.739102040816,0.735010204082,0.731551020408,0.728775510204,0.696072193877551,1.0,0.0,0.4039108645478998,0.0,1.0,0.0,NA,NA,NA,NA,0.0,0.0,1.0,0.0,1.0,0.0,NA,NA,0.0,0.0,0.6674260588657573,0.9999963144351107,0.6990401703074837,0.7112012376044925,0.9999999678684472,0.026216247220303777,0.0,0.0,0.0,0.0,0.024561159291315204,0.009741341991341992,0.025683851910690704,0.011545546051202407,0.038448225358039045,0.019159796218907593,0.0,0.0,0.031087823131506306,0.2174443697222776,2.56861804124,0.0157918841769,56.16,0.7310266753
Tullock,True,11,2.24146591837,0.850640172531,0.216088520408,0.265805821543,17.43272448979592,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5017247448979592,0.8569545376138672,0.5754883541331286,0.6224831127655338,0.05067898555381265,0.884824095775716,0.6545978774308324,0.7892486640021449,0.4823039177033609,0.6720980362694899,0.6233771308298254,0.5082056492582808,0.3297454929254092,0.7908254837203524,0.5407043411401312,0.5450168604262392,0.34365983295368263,0.490497532457321,0.34233377588001007,0.33803960238251757,0.011848957659371676,0.43698030971182444,0.37553272535783555,0.9999992886480369,0.6916182861196325,0.5567343217660616,0.08859245640927264,0.18950424366682622,0.013041154737532161,0.5844605859442594,0.09446329829619397,0.9999858653660948,0.19431979883713765,0.2784169041779074,0.15530662357053182,0.09341239502141681,0.1999610141684131,0.26747181871102127,0.08179504276050222,0.3319141587943099,0.3484820140177283,2.24716185567,0.0254184522742,130.98,2.99993333259
Tricky Defector,False,inf,2.23192179349,1.33592269243,0.421094469162,2.66804778607,200.0,0.0,0.0,0.0,0.0,0.356479591837,0.452234693878,0.344979591837,0.326418367347,0.268193877551,0.228153061224,0.3185034183673469,0.0,1.0,0.0,0.16772712944330562,NA,NA,0.0,0.0,0.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,1.0,0.0,0.24211945895835893,0.053225156394215975,0.4281100621766617,0.9999998803005589,0.34568603469143755,0.0,0.0,0.09829638086364567,0.9999506550851176,0.051166975881261595,0.22571179063666674,0.0,0.0,0.0,0.0,0.8362362218296644,0.2392356144262248,0.4123118700914492,0.11463397767234208,0.8880367802022833,0.3101684400557611,2.26852216495,0.0244427511657,94.96,1.48270023943
Tricky Cooperator,False,10,2.50005964253,1.14300281128,-0.416404571955,2.24965659788,38.64134693877551,1.0,1.0,1.0,0.298663265306,0.328091836735,0.662214285714,0.740663265306,0.760857142857,0.828336734694,0.831530612245,0.77776,0.9153839508277245,1.0,0.0,1.0,0.8979344624011192,1.0,0.0,1.0,1.0,1.0,NA,NA,NA,NA,0.0,1.0,1.0,1.0,NA,NA,0.3964804635422008,0.9999998949731701,0.3321412215872104,0.053107271225313765,0.4891414232020637,0.11354427909924973,0.4500081702345489,0.9998734663655746,0.16581193467825944,0.3246189960832818,0.0,0.0,0.0,0.0,0.6911395269196519,0.9561974478133217,0.17480087302772399,0.09928704067201029,0.0,0.0,2.16343298969,0.0279266210496,71.18,1.359264507
